taxonID,scientificNameID,scientificName,scientificNameAuthorship,acceptedNameID,acceptedName,nameAccordingToID,nameAccordingTo,namePublishedInID,namePublishedIn,namePublishedInYear,originalNameUsageID,originalNameUsage,parentNameUsageID,parentNameUsage,conceptID,nomenclaturalStatus,nomenclaturalCode,taxonomicStatus,higherClassification,kingdom,class,order,family,subfamily,genus,subgenus,phylum,specificEpithet,cultivarEpithet,genericName,infragenericEpithet,infraspecificEpithet,taxonRank,taxonRemarks,verbatimTaxonRank,vernacularName
https://id.biodiversity.org.au/node/apni/2887637,https://id.biodiversity.org.au/name/apni/78440,Ptilotus holosericeus (Moq.) F.Muell.,(Moq.) F.Muell.,https://id.biodiversity.org.au/node/apni/2887637,Ptilotus holosericeus (Moq.) F.Muell.,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/631473,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Amaranthaceae|Ptilotus|holosericeus,Plantae,Equisetopsida,,Amaranthaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2896430,https://id.biodiversity.org.au/name/apni/74241,Sida spodochroma F.Muell.,F.Muell.,https://id.biodiversity.org.au/node/apni/2896430,Sida spodochroma F.Muell.,https://id.biodiversity.org.au/reference/apni/52462,"CHAH (2012), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/773340,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Malvales|Malvaceae|Sida|spodochroma,Plantae,Equisetopsida,,Malvaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2891777,https://id.biodiversity.org.au/name/apni/91656,Scaevola depauperata R.Br.,R.Br.,https://id.biodiversity.org.au/node/apni/2891777,Scaevola depauperata R.Br.,https://id.biodiversity.org.au/reference/apni/33158,"Carolin, R.C. in George, A.S. (ed.) (1992), Scaevola. Flora of Australia 35",,,,,,,,https://id.biodiversity.org.au/instance/apni/513880,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Asterales|Goodeniaceae|Scaevola|depauperata,Plantae,Equisetopsida,,Goodeniaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2896196,https://id.biodiversity.org.au/name/apni/208540,Eremophila decipiens Ostenf. subsp. decipiens,,https://id.biodiversity.org.au/node/apni/2896196,Eremophila decipiens Ostenf. subsp. decipiens,https://id.biodiversity.org.au/reference/apni/44598,"Chinnock, R.J. (2007), Eremophila and allied genera",,,,,,,,https://id.biodiversity.org.au/instance/apni/619568,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Lamiales|Scrophulariaceae|Eremophila|decipiens|decipiens,Plantae,Equisetopsida,,Scrophulariaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2890344,https://id.biodiversity.org.au/name/apni/78177,Convolvulus clementii Domin,Domin,https://id.biodiversity.org.au/node/apni/2890344,Convolvulus clementii Domin,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/615511,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Solanales|Convolvulaceae|Convolvulus|clementii,Plantae,Equisetopsida,,Convolvulaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/935560,https://id.biodiversity.org.au/name/apni/107809,Hardenbergia violacea (Schneev.) Stearn f. violacea,,https://id.biodiversity.org.au/node/apni/2894403,Hardenbergia violacea (Schneev.) Stearn,https://id.biodiversity.org.au/reference/apni/49840,"CHAH (2011), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/935560,,ICN,nomenclatural synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Fabales|Fabaceae|Hardenbergia|violacea,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51290356,https://id.biodiversity.org.au/name/apni/249459,Thryptomene repens Rye & Trudgen,Rye & Trudgen,https://id.biodiversity.org.au/taxon/apni/51290356,Thryptomene repens Rye & Trudgen,https://id.biodiversity.org.au/reference/apni/54293,"Rye, B.L. (27 November 2014), An update to the taxonomy of some Western Australian genera of Myrtaceae tribe Chamelaucieae. 3. Thryptomene. Nuytsia 24",,,,,,,,https://id.biodiversity.org.au/instance/apni/793778,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Myrtales|Myrtaceae|Thryptomene|repens,Plantae,Equisetopsida,,Myrtaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2891175,https://id.biodiversity.org.au/name/apni/104109,Trianthema pilosum F.Muell.,F.Muell.,https://id.biodiversity.org.au/node/apni/2891175,Trianthema pilosum F.Muell.,https://id.biodiversity.org.au/reference/apni/53841,"CHAH (2014), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/783048,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Aizoaceae|Trianthema|pilosum,Plantae,Equisetopsida,,Aizoaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2893308,https://id.biodiversity.org.au/name/apni/68950,Buchnera linearis R.Br.,R.Br.,https://id.biodiversity.org.au/node/apni/2893308,Buchnera linearis R.Br.,https://id.biodiversity.org.au/reference/apni/48872,"CHAH (2010), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/665081,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Lamiales|Linderniaceae|Buchnera|linearis,Plantae,Equisetopsida,,Linderniaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2886495,https://id.biodiversity.org.au/name/apni/73924,Sida petrophila F.Muell.,F.Muell.,https://id.biodiversity.org.au/node/apni/2886495,Sida petrophila F.Muell.,https://id.biodiversity.org.au/reference/apni/52462,"CHAH (2012), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/773295,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Malvales|Malvaceae|Sida|petrophila,Plantae,Equisetopsida,,Malvaceae,,,,,,,,,,,,,
