taxonID,scientificNameID,scientificName,scientificNameAuthorship,acceptedNameID,acceptedName,nameAccordingToID,nameAccordingTo,namePublishedInID,namePublishedIn,namePublishedInYear,originalNameUsageID,originalNameUsage,parentNameUsageID,parentNameUsage,conceptID,nomenclaturalStatus,nomenclaturalCode,taxonomicStatus,higherClassification,kingdom,class,order,family,subfamily,genus,subgenus,phylum,specificEpithet,cultivarEpithet,genericName,infragenericEpithet,infraspecificEpithet,taxonRank,taxonRemarks,verbatimTaxonRank,vernacularName
https://id.biodiversity.org.au/node/apni/7612457,https://id.biodiversity.org.au/name/apni/71533,Eucalyptus diversifolia Bonpl.,Bonpl.,https://id.biodiversity.org.au/node/apni/7612457,Eucalyptus diversifolia Bonpl.,https://id.biodiversity.org.au/reference/apni/6875190,"CHAH (2016), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/7603210,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Myrtales|Myrtaceae|Eucalyptus|diversifolia,Plantae,Equisetopsida,,Myrtaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51438959,https://id.biodiversity.org.au/name/apni/56551,Abutilon lepidum (F.Muell.) A.S.Mitch.,(F.Muell.) A.S.Mitch.,https://id.biodiversity.org.au/taxon/apni/51438959,Abutilon lepidum (F.Muell.) A.S.Mitch.,https://id.biodiversity.org.au/reference/apni/51428473,"CHAH (7 July 2021), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/51438955,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Malvales|Malvaceae|Abutilon|lepidum,Plantae,Equisetopsida,,Malvaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2894397,https://id.biodiversity.org.au/name/apni/115880,Xanthosia huegelii (Benth.) Steud.,(Benth.) Steud.,https://id.biodiversity.org.au/node/apni/2894397,Xanthosia huegelii (Benth.) Steud.,https://id.biodiversity.org.au/reference/apni/49840,"CHAH (2011), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/759758,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Apiales|Apiaceae|Xanthosia|huegelii,Plantae,Equisetopsida,,Apiaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/861629,https://id.biodiversity.org.au/name/apni/112087,Eriachne squarrosa R.Br.,R.Br.,https://id.biodiversity.org.au/node/apni/2921058,Eriachne schultziana F.Muell.,https://id.biodiversity.org.au/reference/apni/44872,"Lazarides, M., Van den Borre, A. & Weiller, C.M. in Mallett, K. (ed.) (2005), Eriachne. Flora of Australia 44B",,,,,,,,https://id.biodiversity.org.au/instance/apni/861629,,ICN,pro parte misapplied,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Poales|Poaceae|Eriachne|schultziana,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2893981,https://id.biodiversity.org.au/name/apni/170179,Leiocarpa supina (F.Muell.) Paul G.Wilson,(F.Muell.) Paul G.Wilson,https://id.biodiversity.org.au/node/apni/2893981,Leiocarpa supina (F.Muell.) Paul G.Wilson,https://id.biodiversity.org.au/reference/apni/40552,"Wilson, Paul G. (8 January 2001), Leiocarpa, a new Australian genus of the Asteraceae tribe Gnaphalieae. Nuytsia 13(3)",,,,,,,,https://id.biodiversity.org.au/instance/apni/568252,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Asterales|Asteraceae|Leiocarpa|supina,Plantae,Equisetopsida,,Asteraceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51446991,https://id.biodiversity.org.au/name/apni/60341,Boronia ledifolia (Vent.) DC.,(Vent.) DC.,https://id.biodiversity.org.au/taxon/apni/51446991,Boronia ledifolia (Vent.) DC.,https://id.biodiversity.org.au/reference/apni/44408,"CHAH (2007), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/646013,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Sapindales|Rutaceae|Boronia|ledifolia,Plantae,Equisetopsida,,Rutaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2918864,https://id.biodiversity.org.au/name/apni/118386,Triodia epactia S.W.L.Jacobs,S.W.L.Jacobs,https://id.biodiversity.org.au/node/apni/2918864,Triodia epactia S.W.L.Jacobs,https://id.biodiversity.org.au/reference/apni/44878,"Lazarides, M., Weiller, C.M. & McCusker, A. in Mallett, K. (ed.) (2005), Triodia. Flora of Australia 44B",,,,,,,,https://id.biodiversity.org.au/instance/apni/622457,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Poales|Poaceae|Triodia|epactia,Plantae,Equisetopsida,,Poaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/796771,https://id.biodiversity.org.au/name/apni/82164,Lysiphyllum gilvum (F.M.Bailey) Pedley,(F.M.Bailey) Pedley,https://id.biodiversity.org.au/node/apni/2915426,Bauhinia gilva (F.M.Bailey) A.S.George,https://id.biodiversity.org.au/reference/apni/40623,"George, A.S. in McCarthy, P.M. (ed.) (1998), Appendix: Bauhinia. Flora of Australia 12",,,,,,,,https://id.biodiversity.org.au/instance/apni/796771,,ICN,nomenclatural synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Fabales|Fabaceae|Bauhinia|gilva,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/950204,https://id.biodiversity.org.au/name/apni/230321,Sida sp. D,,https://id.biodiversity.org.au/node/apni/2894216,Sida ammophila F.Muell. ex J.H.Willis,https://id.biodiversity.org.au/reference/apni/52462,"CHAH (2012), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/950204,[n/a],ICN,pro parte taxonomic synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Malvales|Malvaceae|Sida|ammophila,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2904872,https://id.biodiversity.org.au/name/apni/109187,Prostanthera althoferi B.J.Conn subsp. althoferi,,https://id.biodiversity.org.au/node/apni/2904872,Prostanthera althoferi B.J.Conn subsp. althoferi,https://id.biodiversity.org.au/reference/apni/39939,"Conn, B.J. (23 December 1988), A taxonomic revision of Prostanthera Labill. Section Prostanthera (Labiatae). 1. The species of the Northern Territory, South Australia and Western Australia. Nuytsia 6(3)",,,,,,,,https://id.biodiversity.org.au/instance/apni/540445,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Lamiales|Lamiaceae|Prostanthera|althoferi|althoferi,Plantae,Equisetopsida,,Lamiaceae,,,,,,,,,,,,,
