taxonID,scientificNameID,scientificName,scientificNameAuthorship,acceptedNameID,acceptedName,nameAccordingToID,nameAccordingTo,namePublishedInID,namePublishedIn,namePublishedInYear,originalNameUsageID,originalNameUsage,parentNameUsageID,parentNameUsage,conceptID,nomenclaturalStatus,nomenclaturalCode,taxonomicStatus,higherClassification,kingdom,class,order,family,subfamily,genus,subgenus,phylum,specificEpithet,cultivarEpithet,genericName,infragenericEpithet,infraspecificEpithet,taxonRank,taxonRemarks,verbatimTaxonRank,vernacularName
https://id.biodiversity.org.au/node/apni/2913815,https://id.biodiversity.org.au/name/apni/98098,Gillbeea adenopetala F.Muell.,F.Muell.,https://id.biodiversity.org.au/node/apni/2913815,Gillbeea adenopetala F.Muell.,https://id.biodiversity.org.au/reference/apni/44408,"CHAH (2007), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/645716,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Oxalidales|Cunoniaceae|Gillbeea|adenopetala,Plantae,Equisetopsida,,Cunoniaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2895370,https://id.biodiversity.org.au/name/apni/80207,Alangium villosum subsp. polyosmoides (F.Muell.) Bloemb.,(F.Muell.) Bloemb.,https://id.biodiversity.org.au/node/apni/2895370,Alangium villosum subsp. polyosmoides (F.Muell.) Bloemb.,https://id.biodiversity.org.au/reference/apni/27771,"Hewson, H.J. in George, A.S. (ed.) (1984), Alangiaceae. Flora of Australia 22",,,,,,,,https://id.biodiversity.org.au/instance/apni/495969,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Cornales|Cornaceae|Alangium|villosum|polyosmoides,Plantae,Equisetopsida,,Cornaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2918052,https://id.biodiversity.org.au/name/apni/111960,Endiandra monothyra B.Hyland subsp. monothyra,,https://id.biodiversity.org.au/node/apni/2918052,Endiandra monothyra B.Hyland subsp. monothyra,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/610682,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Laurales|Lauraceae|Endiandra|monothyra|monothyra,Plantae,Equisetopsida,,Lauraceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2914136,https://id.biodiversity.org.au/name/apni/99407,Eucalyptus racemosa Cav.,Cav.,https://id.biodiversity.org.au/node/apni/2914136,Eucalyptus racemosa Cav.,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/613749,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Myrtales|Myrtaceae|Eucalyptus|racemosa,Plantae,Equisetopsida,,Myrtaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/853258,https://id.biodiversity.org.au/name/apni/58375,Eucalyptus rubida H.Deane & Maiden,H.Deane & Maiden,https://id.biodiversity.org.au/node/apni/2907621,Eucalyptus dalrympleana Maiden subsp. dalrympleana,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/853258,,ICN,misapplied,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Myrtales|Myrtaceae|Eucalyptus|dalrympleana|dalrympleana,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2905448,https://id.biodiversity.org.au/name/apni/84109,Halfordia kendack (Montrouz.) Guillaumin,(Montrouz.) Guillaumin,https://id.biodiversity.org.au/node/apni/2905448,Halfordia kendack (Montrouz.) Guillaumin,https://id.biodiversity.org.au/reference/apni/44408,"CHAH (2007), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/647883,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Sapindales|Rutaceae|Halfordia|kendack,Plantae,Equisetopsida,,Rutaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2919202,https://id.biodiversity.org.au/name/apni/80013,Darlingia ferruginea J.F.Bailey,J.F.Bailey,https://id.biodiversity.org.au/node/apni/2919202,Darlingia ferruginea J.F.Bailey,https://id.biodiversity.org.au/reference/apni/39983,"Hyland, B.P.M. in McCarthy, P.M. (ed.) (1995), Darlingia. Flora of Australia 16",,,,,,,,https://id.biodiversity.org.au/instance/apni/558310,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Proteanae|Proteales|Proteaceae|Darlingia|ferruginea,Plantae,Equisetopsida,,Proteaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2902351,https://id.biodiversity.org.au/name/apni/61196,Placospermum coriaceum C.T.White & W.D.Francis,C.T.White & W.D.Francis,https://id.biodiversity.org.au/node/apni/2902351,Placospermum coriaceum C.T.White & W.D.Francis,https://id.biodiversity.org.au/reference/apni/39965,"Weston, P.H. in McCarthy, P.M. (ed.) (1995), Proteaceae subfam. 1. Persoonioideae. Flora of Australia 16",,,,,,,,https://id.biodiversity.org.au/instance/apni/557953,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Proteanae|Proteales|Proteaceae|Placospermum|coriaceum,Plantae,Equisetopsida,,Proteaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2897690,https://id.biodiversity.org.au/name/apni/113675,Beilschmiedia bancroftii (F.M.Bailey) C.T.White,(F.M.Bailey) C.T.White,https://id.biodiversity.org.au/node/apni/2897690,Beilschmiedia bancroftii (F.M.Bailey) C.T.White,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/610435,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Laurales|Lauraceae|Beilschmiedia|bancroftii,Plantae,Equisetopsida,,Lauraceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/852538,https://id.biodiversity.org.au/name/apni/170492,Eucalyptus sp. J,,https://id.biodiversity.org.au/node/apni/2893627,Corymbia cadophora K.D.Hill & L.A.S.Johnson subsp. cadophora,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/852538,[n/a],ICN,taxonomic synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Myrtales|Myrtaceae|Corymbia|cadophora|cadophora,Plantae,Equisetopsida,,,,,,,,,,,,,,,
